ID,NAME,ADDRESS,CITY,STATE,ZIP,FIPS,CBSA 2015,CBSA 2017,CBSA 2018,RUCA Code,FORHP Rural/Urban 2018,SPECIAL PAYMENT,PHONE NUMBER,"CERTIFIED BEDS, POS","TOTAL BEDS, POS","BEDS, PSF","ACUTE BEDS, HCRIS"
160013,TRINITY MUSCATINE,1518 MULBERRY AVENUE,MUSCATINE,IA,52761,19139,Micro,Micro,Micro,4.0,Rural,SCH,5632649100,80,80,43,45
160016,TRINITY REGIONAL MEDICAL CENTER,802 KENYON RD,FORT DODGE,IA,50501,19187,Micro,Micro,Micro,4.0,Rural,SCH/RRC,5155733101,174,174,42,46
160024,UNITYPOINT HEALTH - DES MOINES IOWA LUTHERAN,700 EAST UNIVERSITY AVENUE,DES MOINES,IA,50316,19153,Metro,Metro,Metro,1.0,Urban,NONE,5152635612,224,224,164,161
160028,CHI HEALTH MERCY COUNCIL BLUFFS,800 MERCY DRIVE,COUNCIL BLUFFS,IA,51503,19155,Metro,Metro,Metro,1.0,Urban,NONE,7123285000,194,194,143,145
160029,MERCY HOSPITAL,500 E MARKET STREET,IOWA CITY,IA,52245,19103,Metro,Metro,Metro,1.0,Urban,NONE,3193390300,234,234,214,218
160030,MARY GREELEY MEDICAL CENTER,1111 DUFF AVENUE,AMES,IA,50010,19169,Metro,Metro,Metro,1.0,Urban,RRC,5152392011,220,220,138,158
160032,MERCYONE NEWTON MEDICAL CENTER,204 N 4TH AVE E,NEWTON,IA,50208,19099,Micro,Micro,Metro,4.0,Rural,MDH,6417921273,68,68,43,48
160033,GENESIS MEDICAL CENTER-DAVENPORT,1227 EAST RUSHOLME STREET,DAVENPORT,IA,52803,19163,Metro,Metro,Metro,1.0,Urban,NONE,5634211000,502,502,236,249
160040,MERCYONE CEDAR FALLS MEDICAL CENTER,515 COLLEGE STREET,CEDAR FALLS,IA,50613,19013,Metro,Metro,Metro,1.0,Urban,NONE,3192683000,83,83,33,35
160045,ST LUKES HOSPITAL,1026 A AVE NE,CEDAR RAPIDS,IA,52402,19113,Metro,Metro,Metro,1.0,Urban,NONE,3193697211,532,532,291,301
160047,METHODIST JENNIE EDMUNDSON,933 EAST PIERCE STREET,COUNCIL BLUFFS,IA,51503,19155,Metro,Metro,Metro,1.0,Urban,NONE,7123966000,236,236,106,110
160057,GREAT RIVER MEDICAL CENTER,1221 SOUTH GEAR AVENUE,WEST BURLINGTON,IA,52655,19057,Micro,Micro,Micro,4.0,Rural,RRC,3197681000,173,173,132,138
160058,UNIVERSITY OF IOWA HOSPITAL & CLINICS,200 HAWKINS DRIVE,IOWA CITY,IA,52242,19103,Metro,Metro,Metro,1.0,Urban,NONE,3193561616,1103,1103,648,699
160064,MERCYONE NORTH IOWA MEDICAL CENTER,1000 FOURTH STREET SW,MASON CITY,IA,50401,19033,Micro,Micro,Micro,4.0,Rural,SCH/RRC,6414287000,350,350,168,205
160067,MERCYONE WATERLOO MEDICAL CENTER,3421 WEST NINTH STREET,WATERLOO,IA,50702,19013,Metro,Metro,Metro,1.0,Urban,NONE,3192728000,423,423,195,165
160069,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,IA,52001,19061,Metro,Metro,Metro,1.0,Urban,NONE,5635898000,524,524,150,147
160079,MERCY MEDICAL CENTER - CEDAR RAPIDS,701 10TH STREET SE,CEDAR RAPIDS,IA,52403,19113,Metro,Metro,Metro,1.0,Urban,NONE,3193986011,347,347,174,194
160080,MERCYONE CLINTON MEDICAL CENTER,1410 NORTH 4TH STREET,CLINTON,IA,52732,19045,Micro,Micro,Micro,4.0,Rural,SCH/RRC,5632445555,147,147,107,107
160082,UNITYPOINT HEALTH - DES MOINES IOWA METHODIST MEDI,1200 PLEASANT STREET,DES MOINES,IA,50309,19153,Metro,Metro,Metro,1.0,Urban,NONE,5152416212,674,674,451,455
160083,MERCYONE DES MOINES MEDICAL CENTER,1111 6TH AVE,DES MOINES,IA,50314,19153,Metro,Metro,Metro,1.0,Urban,NONE,5152473121,596,649,559,553
160089,OTTUMWA REGIONAL HEALTH CENTER,1001 E PENNSYLVANIA,OTTUMWA,IA,52501,19179,Micro,Micro,Micro,4.0,Rural,SCH/RRC,6416827511,235,235,82,88
160101,BROADLAWNS MEDICAL CENTER,1801 HICKMAN ROAD,DES MOINES,IA,50314,19153,Metro,Metro,Metro,1.0,Urban,NONE,5152822200,200,200,94,117
160104,TRINITY BETTENDORF,4500 UTICA RIDGE ROAD,BETTENDORF,IA,52722,19163,Metro,Metro,Metro,1.0,Urban,NONE,5637425000,150,150,88,87
160110,ALLEN HOSPITAL,1825 LOGAN AVENUE,WATERLOO,IA,50703,19013,Metro,Metro,Metro,1.0,Urban,NONE,3192353941,234,234,174,187
160112,SPENCER MUNICIPAL HOSPITAL,1200 1ST AVENUE EAST,SPENCER,IA,51301,19041,Micro,Micro,Micro,4.0,Rural,MDH,7122648300,93,93,49,49
160117,FINLEY HOSPITAL,350 NORTH GRANDVIEW AVENUE,DUBUQUE,IA,52001,19061,Metro,Metro,Metro,1.0,Urban,NONE,5635821881,158,158,83,87
160122,FORT MADISON COMMUNITY HOSPITAL,5445 AVE O,FORT MADISON,IA,52627,19111,Micro,Micro,Micro,4.0,Rural,MDH,3193726530,50,50,47,50
160124,LAKES REGIONAL HEALTHCARE,2301 HIGHWAY 71,SPIRIT LAKE,IA,51360,19059,Micro,Micro,Micro,4.0,Rural,MDH,7123361230,49,49,42,44
160146,ST LUKES REGIONAL MEDICAL CENTER,2720 STONE PARK BOULEVARD,SIOUX CITY,IA,51104,19193,Metro,Metro,Metro,1.0,Urban,NONE,7122793500,201,201,165,159
160147,GRINNELL REGIONAL MEDICAL CENTER,210 FOURTH AVENUE,GRINNELL,IA,50112,19157,Neither,Neither,Neither,7.0,Rural,NONE,6412367511,49,49,47,49
160153,MERCYONE SIOUXLAND,801 5TH ST,SIOUX CITY,IA,51101,19193,Metro,Metro,Metro,1.0,Urban,RRC,7122792010,267,267,153,148
161300,MERCYONE PRIMGHAR MEDICAL CENTER,255 N WELCH AVENUE,PRIMGHAR,IA,51245,19141,Neither,Neither,Neither,10.0,Rural,CAH,7129572300,14,14,.,14
161301,IOWA SPECIALTY HOSPITAL - BELMOND,403 FIRST STREET SE,BELMOND,IA,50421,19197,Neither,Neither,Neither,10.0,Rural,CAH,6414443223,25,25,.,22
161302,IOWA SPECIALTY HOSPITAL-CLARION,1316 SOUTH MAIN STREET,CLARION,IA,50525,19197,Neither,Neither,Neither,7.0,Rural,CAH,5155322811,25,25,.,25
161303,GRUNDY COUNTY MEMORIAL HOSPITAL,201 EAST J AVENUE,GRUNDY CENTER,IA,50638,19075,Metro,Metro,Metro,10.0,Rural,CAH,3198245421,25,25,.,25
161304,CHI HEALTH  - MERCY CORNING,603 ROSARY DRIVE,CORNING,IA,50841,19003,Neither,Neither,Neither,10.0,Rural,CAH,6413223121,22,22,.,22
161305,POCAHONTAS COMMUNITY HOSPITAL,606 N W 7TH STREET,POCAHONTAS,IA,50574,19151,Neither,Neither,Neither,10.0,Rural,CAH,7123353501,25,25,.,25
161306,JONES REGIONAL MEDICAL CENTER,1795 HIGHWAY 64 EAST,ANAMOSA,IA,52205,19105,Metro,Metro,Metro,2.0,Urban,CAH,3194626131,25,25,.,22
161307,HANCOCK COUNTY HEALTH SYSTEM,532 1ST ST NW,BRITT,IA,50423,19081,Neither,Neither,Neither,10.0,Rural,CAH,6418435000,25,25,.,25
161308,FRANKLIN GENERAL HOSPITAL,1720 CENTRAL AVENUE EAST,HAMPTON,IA,50441,19069,Neither,Neither,Neither,7.0,Rural,CAH,6414565000,25,77,.,25
161309,CHI HEALTH MISSOURI VALLEY,631 N 8TH ST,MISSOURI VALLEY,IA,51555,19085,Metro,Metro,Metro,2.0,Urban,CAH,7126422784,25,25,.,25
161310,ADAIR COUNTY MEMORIAL HOSPITAL,609 SE KENT,GREENFIELD,IA,50849,19001,Neither,Neither,Neither,10.0,Rural,CAH,6417432123,25,25,.,25
161311,HAWARDEN REGIONAL HEALTHCARE,1111 11TH STREET,HAWARDEN,IA,51023,19167,Neither,Neither,Neither,10.0,Rural,CAH,7125513100,25,25,.,25
161312,GUTTENBERG MUNICIPAL HOSPITAL,200 MAIN STREET,GUTTENBERG,IA,52052,19043,Neither,Neither,Neither,10.0,Rural,CAH,5632521121,25,25,.,25
161313,GENESIS MEDICAL CENTER-DEWITT,1118 11TH STREET,DEWITT,IA,52742,19045,Micro,Micro,Micro,7.0,Rural,CAH,5636594200,13,90,.,13
161314,GUTHRIE COUNTY HOSPITAL,710 NORTH 12TH STREET,GUTHRIE CENTER,IA,50115,19077,Metro,Metro,Metro,2.0,Urban,CAH,6413322201,25,25,.,25
161315,KEOKUK COUNTY HEALTH CENTER,23019 HIGHWAY 149,SIGOURNEY,IA,52591,19107,Neither,Neither,Neither,10.0,Rural,CAH,6416222720,14,14,.,25
161316,GUNDERSEN PALMER LUTHERAN HOSPITAL AND CLINICS,112 JEFFERSON STREET,WEST UNION,IA,52175,19065,Neither,Neither,Neither,10.0,Rural,CAH,5634223811,25,25,.,25
161317,COMPASS MEMORIAL HEALTHCARE,300 W MAY ST,MARENGO,IA,52301,19095,Neither,Neither,Neither,10.0,Rural,CAH,3196425543,25,25,.,25
161318,VETERANS MEMORIAL HOSPITAL,40 1ST STREET SE,WAUKON,IA,52172,19005,Neither,Neither,Neither,7.0,Rural,CAH,5635683411,25,25,.,25
161319,MERCYONE ELKADER MEDICAL CENTER,901 DAVIDSON STREET NW,ELKADER,IA,52043,19043,Neither,Neither,Neither,10.0,Rural,CAH,5632457000,25,25,.,15
161320,COMMUNITY MEMORIAL HOSPITAL MEDICAL CENTER,909 WEST FIRST STREET,SUMNER,IA,50674,19017,Metro,Metro,Metro,10.0,Rural,CAH,5635783275,25,25,.,16
161321,AVERA MERRILL PIONEER HOSPITAL,1100 S 10TH AVE,ROCK RAPIDS,IA,51246,19119,Neither,Neither,Neither,10.0,Rural,CAH,7124722591,25,25,.,14
161322,DALLAS COUNTY HOSPITAL,610 TENTH STREET,PERRY,IA,50220,19049,Metro,Metro,Metro,7.0,Rural,CAH,5154653547,25,25,.,25
161323,MITCHELL COUNTY REGIONAL HEALTH,616 NORTH EIGHTH STREET,OSAGE,IA,50461,19131,Neither,Neither,Neither,7.0,Rural,CAH,6417326000,25,25,.,25
161324,GEORGE C GRAPE COMMUNITY HOSPITAL,2959 US HIGHWAY 275,HAMBURG,IA,51640,19071,Neither,Neither,Neither,10.1,Rural,CAH,7123821515,25,25,.,25
161325,GREENE COUNTY MEDICAL CENTER,1000 WEST LINCOLN WAY,JEFFERSON,IA,50129,19073,Neither,Neither,Neither,7.0,Rural,CAH,5153862114,25,25,.,25
161326,MADISON COUNTY HEALTH CARE SYSTEM,300 WEST HUTCHINGS STREET,WINTERSET,IA,50273,19121,Metro,Metro,Metro,2.0,Urban,CAH,5154622373,25,25,.,25
161327,DAVIS COUNTY HOSPITAL,509 NORTH MADISON STREET,BLOOMFIELD,IA,52537,19051,Micro,Micro,Neither,5.0,Rural,CAH,6416642145,25,25,.,25
161328,REGIONAL HEALTH SERVICES OF HOWARD COUNTY,235 8TH AVENUE WEST,CRESCO,IA,52136,19089,Neither,Neither,Neither,7.0,Rural,CAH,5635472101,25,25,.,18
161329,JACKSON COUNTY REGIONAL HEALTH CENTER,700 W GROVE ST,MAQUOKETA,IA,52060,19097,Neither,Neither,Neither,7.0,Rural,CAH,5636522474,25,25,.,25
161330,AUDUBON COUNTY MEMORIAL HOSPITAL,515 PACIFIC AVENUE,AUDUBON,IA,50025,19009,Neither,Neither,Neither,10.0,Rural,CAH,7125632611,25,25,.,25
161331,MERCYONE NEW HAMPTON MEDICAL CENTER,308 NORTH MAPLE AVENUE,NEW HAMPTON,IA,50659,19037,Neither,Neither,Neither,7.0,Rural,CAH,6413944121,25,25,.,8
161332,MANNING REGIONAL HEALTHCARE CENTER,1550 SIXTH STREET,MANNING,IA,51455,19027,Micro,Micro,Micro,10.0,Rural,CAH,7126552072,17,17,.,17
161333,STORY COUNTY HOSPITAL,640 SOUTH 19TH STREET,NEVADA,IA,50201,19169,Metro,Metro,Metro,2.0,Urban,CAH,5153822111,25,25,.,17
161334,HUMBOLDT COUNTY MEMORIAL HOSPITAL,1000 NORTH 15TH STREET,HUMBOLDT,IA,50548,19091,Neither,Neither,Neither,7.2,Rural,CAH,5153324200,21,21,.,17
161335,BUCHANAN COUNTY HEALTH CENTER,1600 FIRST ST EAST,INDEPENDENCE,IA,50644,19019,Neither,Neither,Neither,7.0,Rural,CAH,3193320999,25,25,.,25
161336,HEGG MEMORIAL HEALTH CENTER,1202 21ST AVENUE,ROCK VALLEY,IA,51247,19167,Neither,Neither,Neither,7.0,Rural,CAH,7124768000,25,25,.,25
161337,VAN BUREN COUNTY HOSPITAL,304 FRANKLIN STREET,KEOSAUQUA,IA,52565,19177,Neither,Neither,Neither,10.0,Rural,CAH,3192933171,25,25,.,25
161338,MERCYONE OELWEIN MEDICAL CENTER,201 EIGHTH AVENUE SE,OELWEIN,IA,50662,19065,Neither,Neither,Neither,7.0,Rural,CAH,3192836000,25,25,.,25
161339,WAVERLY HEALTH CENTER,312  9TH STREET SW,WAVERLY,IA,50677,19017,Metro,Metro,Metro,7.0,Rural,CAH,3193524120,25,25,.,21
161340,DECATUR COUNTY HOSPITAL,1405 NW CHURCH STREET,LEON,IA,50144,19053,Neither,Neither,Neither,10.0,Rural,CAH,6414464871,25,25,.,11
161341,LUCAS COUNTY HEALTH CENTER,1200 NORTH 7TH STREET,CHARITON,IA,50049,19117,Neither,Neither,Neither,7.0,Rural,CAH,6417743000,25,25,.,25
161342,MONROE COUNTY HOSPITAL,6580 165TH STREET,ALBIA,IA,52531,19135,Neither,Neither,Neither,7.0,Rural,CAH,6419322134,25,25,.,25
161343,REGIONAL MEDICAL CENTER,709 W MAIN STREET,MANCHESTER,IA,52057,19055,Neither,Neither,Neither,7.0,Rural,CAH,5639273232,25,25,.,25
161344,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,19183,Metro,Metro,Metro,7.0,Rural,CAH,3196535481,25,25,.,25
161345,OSCEOLA COMMUNITY HOSPITAL,600 9TH AVENUE NORTH,SIBLEY,IA,51249,19143,Neither,Neither,Neither,7.0,Rural,CAH,7127542574,25,25,.,25
161346,SIOUX CENTER HEALTH,1101 9TH STREET SE,SIOUX CENTER,IA,51250,19167,Neither,Neither,Neither,7.0,Rural,CAH,7127221271,25,25,.,19
161347,FLOYD COUNTY MEDICAL CENTER,800 11TH ST,CHARLES CITY,IA,50616,19067,Neither,Neither,Neither,8.0,Rural,CAH,6412286830,25,25,.,25
161348,CLARKE COUNTY HOSPITAL,800 S FILLMORE ST,OSCEOLA,IA,50213,19039,Neither,Neither,Neither,7.0,Rural,CAH,6413422184,25,25,.,25
161349,VIRGINIA GAY HOSPITAL,502 NORTH 9TH AVENUE,VINTON,IA,52349,19011,Metro,Metro,Metro,7.0,Rural,CAH,3194726200,25,83,.,25
161350,STEWART MEMORIAL COMMUNITY HOSPITAL,1301 WEST MAIN STREET,LAKE CITY,IA,51449,19025,Neither,Neither,Neither,10.0,Rural,CAH,7124643171,25,25,.,25
161351,AVERA HOLY FAMILY HOSPITAL,826 NORTH 8TH STREET,ESTHERVILLE,IA,51334,19063,Neither,Neither,Neither,7.0,Rural,CAH,7123622631,25,25,.,22
161352,CLARINDA REGIONAL HEALTH CENTER,220 ESSIE DAVISON DRIVE,CLARINDA,IA,51632,19145,Neither,Neither,Neither,10.0,Rural,CAH,7125422176,25,25,.,25
161353,KOSSUTH REGIONAL HEALTH CENTER,1515 SOUTH PHILLIPS STREET,ALGONA,IA,50511,19109,Neither,Neither,Neither,7.0,Rural,CAH,5152952451,25,25,.,24
161354,HORN MEMORIAL HOSPITAL,701 E 2ND ST,IDA GROVE,IA,51445,19093,Neither,Neither,Neither,10.0,Rural,CAH,7123643311,25,25,.,25
161355,KNOXVILLE HOSPITAL & CLINICS,1002 SOUTH LINCOLN STREET,KNOXVILLE,IA,50138,19125,Micro,Micro,Micro,7.0,Rural,CAH,6418422151,25,25,.,25
161356,HENRY COUNTY HEALTH CENTER,407 S WHITE ST,MOUNT PLEASANT,IA,52641,19087,Neither,Neither,Neither,7.0,Rural,CAH,3193853141,25,74,.,25
161357,PALO ALTO COUNTY HOSPITAL,3201 1ST STREET,EMMETSBURG,IA,50536,19147,Neither,Neither,Neither,7.0,Rural,CAH,7128525500,25,25,.,24
161358,WAYNE COUNTY HOSPITAL,417 SOUTH EAST STREET,CORYDON,IA,50060,19185,Neither,Neither,Neither,10.0,Rural,CAH,6418722260,25,25,.,25
161359,BURGESS HEALTH CENTER,1600 DIAMOND STREET,ONAWA,IA,51040,19133,Neither,Neither,Neither,7.0,Rural,CAH,7124232311,25,25,.,25
161360,ORANGE CITY AREA HEALTH SYSTEM,1000 LINCOLN CIRCLE SE,ORANGE CITY,IA,51041,19167,Neither,Neither,Neither,7.0,Rural,CAH,7127374984,25,25,.,25
161361,VAN DIEST MEDICAL CENTER,2350 HOSPITAL DRIVE,WEBSTER CITY,IA,50595,19079,Neither,Neither,Neither,7.0,Rural,CAH,5158329400,25,25,.,25
161362,CHEROKEE REGIONAL MEDICAL CENTER,300 SIOUX VALLEY DRIVE,CHEROKEE,IA,51012,19035,Neither,Neither,Neither,7.0,Rural,CAH,7122255101,25,25,.,25
161363,MONTGOMERY COUNTY MEMORIAL HOSPITAL,2301 EASTERN AVENUE,RED OAK,IA,51566,19137,Neither,Neither,Neither,7.0,Rural,CAH,7126237000,25,25,.,25
161364,JEFFERSON COUNTY HEALTH CENTER,2000 S MAIN,FAIRFIELD,IA,52556,19101,Micro,Micro,Micro,4.0,Rural,CAH,6414724111,25,25,.,25
161365,GREATER REGIONAL MEDICAL CENTER,1700 WEST TOWNLINE STREET,CRESTON,IA,50801,19175,Neither,Neither,Neither,7.0,Rural,CAH,6417827091,25,25,.,25
161366,SHENANDOAH MEDICAL CENTER,300 PERSHING AVENUE,SHENANDOAH,IA,51601,19145,Neither,Neither,Neither,7.0,Rural,CAH,7122461230,25,25,.,25
161367,PELLA REGIONAL HEALTH CENTER,404 JEFFERSON STREET,PELLA,IA,50219,19125,Micro,Micro,Micro,7.0,Rural,CAH,6416283150,25,25,.,25
161368,FLOYD VALLEY HEALTHCARE,714 LINCOLN ST NE,LE MARS,IA,51031,19149,Metro,Metro,Neither,7.0,Rural,CAH,7125467871,25,25,.,25
161369,CRAWFORD COUNTY MEMORIAL HOSPITAL,100 MEDICAL PARKWAY,DENISON,IA,51442,19047,Neither,Neither,Neither,7.0,Rural,CAH,7122652500,25,25,.,25
161370,LORING HOSPITAL,211 HIGHLAND AVENUE PO BOX 217,SAC CITY,IA,50583,19161,Neither,Neither,Neither,10.0,Rural,CAH,7126627105,25,25,.,25
161371,WINNESHIEK MEDICAL CENTER,901 MONTGOMERY STREET,DECORAH,IA,52101,19191,Neither,Neither,Neither,7.0,Rural,CAH,5633822911,25,25,.,25
161372,BOONE COUNTY HOSPITAL,1015 UNION STREET,BOONE,IA,50036,19015,Micro,Micro,Metro,4.0,Rural,CAH,5154323140,25,25,.,25
161373,RINGGOLD COUNTY HOSPITAL,504 NORTH CLEVELAND STREET,MOUNT AYR,IA,50854,19159,Neither,Neither,Neither,10.0,Rural,CAH,6414643226,25,25,.,16
161374,MYRTUE MEDICAL CENTER,1213 GARFIELD AVENUE,HARLAN,IA,51537,19165,Neither,Neither,Neither,7.0,Rural,CAH,7127555161,25,25,.,25
161375,BUENA VISTA REGIONAL MEDICAL CENTER,1525 WEST 5TH STREET,STORM LAKE,IA,50588,19021,Micro,Micro,Micro,4.0,Rural,CAH,7127324030,25,35,.,25
161376,CASS COUNTY MEMORIAL HOSPITAL,1501 EAST TENTH STREET,ATLANTIC,IA,50022,19029,Neither,Neither,Neither,7.0,Rural,CAH,7122433250,25,29,.,25
161377,MERCYONE CENTERVILLE MEDICAL CENTER,ONE ST JOSEPH'S DRIVE,CENTERVILLE,IA,52544,19007,Neither,Neither,Neither,7.0,Rural,CAH,6414374111,25,25,.,25
161378,MERCYONE DYERSVILLE MEDICAL CENTER,1111 3RD STREET SW,DYERSVILLE,IA,52040,19061,Metro,Metro,Metro,7.0,Rural,CAH,5638757101,25,25,.,25
161379,MAHASKA  HEALTH PARTNERSHIP,1229 C AVENUE EAST,OSKALOOSA,IA,52577,19123,Micro,Micro,Micro,4.0,Rural,CAH,6416723100,25,25,.,25
161380,HANSEN FAMILY HOSPITAL,920 SOUTH OAK STREET,IOWA FALLS,IA,50126,19083,Neither,Neither,Neither,7.0,Rural,CAH,6416484631,25,35,.,21
161381,SANFORD SHELDON MEDICAL CENTER,118 NORTH 7TH AVENUE,SHELDON,IA,51201,19141,Neither,Neither,Neither,7.0,Rural,CAH,7123245041,25,25,.,25
170006,VIA CHRISTI HOSPITAL PITTSBURG INC,1 MT CARMEL WAY,PITTSBURG,KS,66762,20037,Micro,Micro,Micro,4.0,Rural,NONE,6202316100,168,168,68,101
170009,SAINT JOHN HOSPITAL,3500 SOUTH 4TH STREET,LEAVENWORTH,KS,66048,20103,Metro,Metro,Metro,4.0,Rural,NONE,9136806000,76,76,20,22
170012,SALINA REGIONAL HEALTH CENTER,400 SOUTH SANTA FE AVENUE,SALINA,KS,67401,20169,Micro,Micro,Micro,4.0,Rural,SCH,7854527000,353,353,165,175
170013,HAYS MEDICAL CENTER,2220 CANTERBURY DRIVE,HAYS,KS,67601,20051,Micro,Micro,Micro,4.0,Rural,SCH/RRC,7856235000,194,194,122,149
170014,ADVENTHEALTH OTTAWA,1301 S MAIN STREET,OTTAWA,KS,66067,20059,Micro,Micro,Micro,4.0,Rural,SCH,7852298200,49,49,44,47
170016,UNIVERSITY OF KANSAS HLTH SYSTEM ST FRANCIS CAMPUS,1700 SW 7TH STREET,TOPEKA,KS,66606,20177,Metro,Metro,Metro,1.0,Urban,NONE,7852958000,378,378,223,255
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,720 W CENTRAL ST,EL DORADO,KS,67042,20015,Metro,Metro,Metro,4.0,Rural,NONE,3163213300,80,80,49,53
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,1701 E 23RD AVENUE,HUTCHINSON,KS,67502,20155,Micro,Micro,Micro,4.0,Rural,SCH/RRC,6206652001,199,199,121,129
170023,ST CATHERINE HOSPITAL,401 EAST SPRUCE,GARDEN CITY,KS,67846,20055,Micro,Micro,Micro,4.0,Rural,SCH,6202722222,132,132,76,90
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,67124,20151,Neither,Neither,Neither,7.0,Rural,SCH,6204501160,69,69,34,35
170039,SUMNER COMMUNITY HOSPITAL,1323 NORTH A STREET,WELLINGTON,KS,67152,20191,Metro,Metro,Metro,7.0,Rural,NONE,6203267451,62,62,41,42
170040,UNIVERSITY OF KANSAS HOSPITAL,4000 CAMBRIDGE STREET,KANSAS CITY,KS,66160,20209,Metro,Metro,Metro,1.0,Urban,NONE,9135887332,620,620,672,831
170049,OLATHE MEDICAL CENTER,20333 WEST 151ST STREET,OLATHE,KS,66061,20091,Metro,Metro,Metro,1.0,Urban,NONE,9137914200,150,300,230,254
170068,SOUTHWEST MEDICAL CENTER,315 WEST 15TH STREET,LIBERAL,KS,67901,20175,Micro,Micro,Micro,4.0,Rural,SCH/RRC,6206296291,80,80,66,71
170074,GEARY COMMUNITY HOSPITAL,1102 ST MARY'S ROAD,JUNCTION CITY,KS,66441,20061,Micro,Micro,Metro,4.0,Rural,NONE,7852384131,92,92,46,49
170075,"MERCY HOSPITAL, INC",218 E PACK STREET,MOUNDRIDGE,KS,67107,20113,Micro,Micro,Micro,10.0,Rural,NONE,6203456391,21,21,18,21
170086,STORMONT VAIL HOSPITAL,1500 SW 10TH AVENUE,TOPEKA,KS,66604,20177,Metro,Metro,Metro,1.0,Urban,NONE,7853546121,506,506,425,439
170103,NEWTON MEDICAL CENTER,600 MEDICAL CENTER DRIVE,NEWTON,KS,67114,20079,Metro,Metro,Metro,4.0,Rural,NONE,3162832700,55,55,71,74
170104,ADVENTHEALTH SHAWNEE MISSION,9100 W 74TH STREET,SHAWNEE MISSION,KS,66204,20091,Metro,Metro,Metro,1.0,Urban,NONE,9136762152,363,363,326,323
170105,MCPHERSON HOSPITAL INC,1000 HOSPITAL DRIVE,MCPHERSON,KS,67460,20113,Micro,Micro,Micro,4.0,Rural,MDH,6202412250,49,49,31,35
170109,MIAMI COUNTY MEDICAL CENTER,2100 BAPTISTE DRIVE,PAOLA,KS,66071,20121,Metro,Metro,Metro,2.0,Urban,NONE,9135574385,39,39,17,18
170110,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,415 N MAIN STREET,ULYSSES,KS,67880,20067,Neither,Neither,Neither,7.0,Rural,SCH,6203561266,45,45,20,22
170120,LABETTE HEALTH,1902 SOUTH US HWY 59,PARSONS,KS,67357,20099,Micro,Micro,Micro,4.0,Rural,SCH/RRC,6204214880,109,109,43,46
170122,"ASCENSION VIA CHRISTI HOSPITALS WICHITA, INC.",929 NORTH ST FRANCIS STREET,WICHITA,KS,67214,20173,Metro,Metro,Metro,1.0,Urban,NONE,3162685000,1268,1268,614,630
170123,WESLEY MEDICAL CENTER,550 N HILLSIDE STREET,WICHITA,KS,67214,20173,Metro,Metro,Metro,1.0,Urban,NONE,3169622000,859,859,540,593
170133,SAINT LUKE'S CUSHING HOSPITAL,711 MARSHALL STREET,LEAVENWORTH,KS,66048,20103,Metro,Metro,Metro,4.0,Rural,NONE,9136841100,58,58,22,24
170137,LAWRENCE MEMORIAL HOSPITAL,325 MAINE STREET,LAWRENCE,KS,66044,20045,Metro,Metro,Metro,1.0,Urban,SCH,7855056100,146,146,105,110
170142,"ASCENSION VIA CHRISTI HOSPITAL MANHATTAN, INC",1823 COLLEGE AVE,MANHATTAN,KS,66502,20161,Metro,Metro,Metro,1.0,Urban,RRC,7857762831,150,150,81,96
170145,"COFFEYVILLE REGIONAL MEDICAL CENTER, INC",1400 W 4TH ST,COFFEYVILLE,KS,67337,20125,Micro,Micro,Micro,4.0,Rural,SCH,6202511200,47,47,43,47
170146,PROVIDENCE MEDICAL CENTER,8929 PARALLEL PARKWAY,KANSAS CITY,KS,66112,20209,Metro,Metro,Metro,1.0,Urban,NONE,9135964000,400,400,167,171
170150,SOUTH CENTRAL KS  MED CENTER,6401 PATTERSON PARKWAY,ARKANSAS CITY,KS,67005,20035,Micro,Micro,Micro,4.0,Rural,SCH,6204422500,49,49,30,32
170166,MORTON COUNTY HOSPITAL,445 N HILLTOP,ELKHART,KS,67950,20129,Neither,Neither,Neither,10.0,Rural,SCH,6206972141,40,40,25,26
170175,WESTERN PLAINS MEDICAL COMPLEX,3001 AVENUE A,DODGE CITY,KS,67801,20057,Micro,Micro,Micro,4.0,Rural,SCH,6202258400,99,99,59,60
170176,OVERLAND PARK REG MED CTR,10500 QUIVIRA ROAD,OVERLAND PARK,KS,66215,20091,Metro,Metro,Metro,1.0,Urban,NONE,9135415000,343,343,256,262
170182,MENORAH MEDICAL CENTER,5721 WEST 119TH STREET,OVERLAND PARK,KS,66209,20091,Metro,Metro,Metro,1.0,Urban,NONE,9134986773,158,158,134,147
170183,KANSAS SURGERY & RECOVERY CENTER,2770 NORTH WEBB ROAD,WICHITA,KS,67226,20173,Metro,Metro,Metro,1.0,Urban,NONE,3166340090,34,34,23,24
170185,SAINT LUKE'S SOUTH HOSPITAL,12300 METCALF AVENUE,OVERLAND PARK,KS,66213,20091,Metro,Metro,Metro,1.0,Urban,NONE,9133177904,75,75,81,83
